country,time,life_expectancy
tkm,1861,24
tca,1861,
tuv,1861,
uga,1861,25.3
ukr,1861,36.6
are,1861,30.7
gbr,1861,42.38
usa,1861,38
ury,1861,32.9
uzb,1861,26.93
vut,1861,24.3
ven,1861,32.2
vnm,1861,32
pse,1861,32.1
yem,1861,23.39
zmb,1861,32.6
zwe,1861,33.7
guf,1861,30.5
pyf,1861,25.6
glp,1861,27.66
gum,1861,27.5
mtq,1861,30.15
myt,1861,32.5
ant,1861,34.41
ncl,1861,26
reu,1861,33
vir,1861,33.4
esh,1861,34.75
akr_a_dhe,1861,
asm,1861,
aia,1861,
vgb,1861,
chanisl,1861,
cxr,1861,
cck,1861,
cok,1861,
cheslo,1861,
deu_east,1861,
eri_a_eth,1861,
fro,1861,
flk,1861,
gib,1861,
gbg,1861,
hos,1861,
gbm,1861,
jey,1861,
kos,1861,
lie,1861,
msr,1861,
niu,1861,
nfk,1861,
yem_north,1861,
mnp,1861,
pcn,1861,
scg,1861,
scg_ex_kos,1861,
yem_south,1861,
stbar,1861,
shn,1861,
stmar,1861,
spm,1861,
sjm,1861,
tkl,1861,
ussr,1861,
korea_union,1861,
wlf,1861,
deu_west,1861,
yug,1861,
ala,1861,
afg,1862,27.58
alb,1862,35.4
dza,1862,28.82
and,1862,
ago,1862,26.98
atg,1862,33.54
arg,1862,33.2
arm,1862,34
abw,1862,34.42
aus,1862,34.05
aut,1862,34.4
aze,1862,29.17
bhs,1862,35.18
bhr,1862,30.3
bgd,1862,25.5
brb,1862,32.12
blr,1862,36.2
bel,1862,43.12
blz,1862,26.5
ben,1862,31
bmu,1862,
btn,1862,28.8
bol,1862,33
bih,1862,35.1
bwa,1862,33.6
bra,1862,31.99
brn,1862,29.2
bgr,1862,38.53
bfa,1862,29.2
bdi,1862,31.5
khm,1862,35
cmr,1862,28.75
can,1862,41.69
cpv,1862,33.8
cym,1862,
caf,1862,30
tcd,1862,30.9
chl,1862,32
chn,1862,30.28
col,1862,32
com,1862,32.1
cod,1862,31.6
cog,1862,32.7
cri,1862,30.21
civ,1862,31.16
hrv,1862,36.1
cub,1862,35.52
cyp,1862,38.51
cze,1862,34.95
dnk,1862,47.62
dji,1862,29.9
dma,1862,
dom,1862,29.9
ecu,1862,32.9
egy,1862,33
slv,1862,28.7
gnq,1862,29.8
eri,1862,30.2
est,1862,35.79
eth,1862,29.7
fji,1862,26.1
fin,1862,34.13
fra,1862,42.7
gab,1862,30.6
gmb,1862,28.8
geo,1862,31.87
deu,1862,38.37
gha,1862,28
grc,1862,36.6
grl,1862,33.87
grd,1862,37.3
gtm,1862,25.81
gin,1862,30.14
gnb,1862,32
guy,1862,31.12
hti,1862,29
hnd,1862,33.9
hkg,1862,34.9
hun,1862,36
isl,1862,26.96
ind,1862,25.44
idn,1862,30
irn,1862,25.6
irq,1862,31.2
irl,1862,39.09
isr,1862,32
ita,1862,29.69
jam,1862,34.2
jpn,1862,36.42
jor,1862,31.7
kaz,1862,26.2
ken,1862,25.5
kir,1862,24.9
kwt,1862,26
kgz,1862,23.94
lao,1862,31.9
lva,1862,33.66
lbn,1862,29.7
lso,1862,32.8
lbr,1862,31.1
lby,1862,33.1
ltu,1862,28.9
lux,1862,36.9
mac,1862,34.7
mkd,1862,36.1
mdg,1862,30.5
mwi,1862,30.3
mys,1862,30.6
mdv,1862,32.65
mli,1862,26.41
mlt,1862,28.7
mhl,1862,
mrt,1862,32
mus,1862,22.66
mex,1862,26.9
fsm,1862,26.7
mda,1862,33.15
mco,1862,
mng,1862,31.8
mne,1862,35.4
mar,1862,33.1
moz,1862,30.28
mmr,1862,30.8
nam,1862,32.4
nru,1862,
npl,1862,32.8
nld,1862,38.28
nzl,1862,34.05
nic,1862,25.4
ner,1862,30.8
nga,1862,30.4
prk,1862,26
nor,1862,44.7
omn,1862,32.3
pak,1862,25.8
plw,1862,
pan,1862,32.9
png,1862,31.5
pry,1862,35.5
per,1862,35.7
phl,1862,30.9
pol,1862,35.9
prt,1862,35.6
pri,1862,30.43
qat,1862,30.8
rou,1862,35.7
rus,1862,29.57
rwa,1862,31.8
wsm,1862,25.4
smr,1862,
stp,1862,31
sau,1862,32.1
sen,1862,25.2
srb,1862,35.5
syc,1862,37
sle,1862,25.1
sgp,1862,34
svk,1862,36.4
svn,1862,36.6
slb,1862,25.1
som,1862,29.4
zaf,1862,33.5
kor,1862,25.8
ssd,1862,26.67
esp,1862,29.5
lka,1862,32.6
kna,1862,
lca,1862,28.01
vct,1862,25.99
sdn,1862,31.4
sur,1862,32.9
swz,1862,32.3
swe,1862,42.55
che,1862,38
syr,1862,31.1
twn,1862,28.3
tjk,1862,24.24
tza,1862,32.2
tha,1862,30.4
tls,1862,28.95
tgo,1862,31.3
ton,1862,28.2
tto,1862,38.8
tun,1862,28.8
tur,1862,35
tkm,1862,24
tca,1862,
tuv,1862,
uga,1862,25.3
ukr,1862,36.6
are,1862,30.7
gbr,1862,42.52
usa,1862,34.5
ury,1862,32.9
uzb,1862,26.93
vut,1862,24.3
ven,1862,32.2
vnm,1862,32
pse,1862,32.1
yem,1862,23.39
zmb,1862,32.6
zwe,1862,33.7
guf,1862,30.5
pyf,1862,25.6
glp,1862,27.66
gum,1862,27.5
mtq,1862,30.15
myt,1862,32.5
ant,1862,34.41
ncl,1862,26
reu,1862,33
vir,1862,33.4
esh,1862,34.75
akr_a_dhe,1862,
asm,1862,
aia,1862,
vgb,1862,
chanisl,1862,
cxr,1862,
cck,1862,
cok,1862,
cheslo,1862,
deu_east,1862,
eri_a_eth,1862,
fro,1862,
flk,1862,
gib,1862,
gbg,1862,
hos,1862,
gbm,1862,
jey,1862,
kos,1862,
lie,1862,
msr,1862,
niu,1862,
nfk,1862,
yem_north,1862,
mnp,1862,
pcn,1862,
scg,1862,
scg_ex_kos,1862,
yem_south,1862,
stbar,1862,
shn,1862,
stmar,1862,
spm,1862,
sjm,1862,
tkl,1862,
ussr,1862,
korea_union,1862,
wlf,1862,
deu_west,1862,
yug,1862,
ala,1862,
afg,1863,27.57
alb,1863,35.4
dza,1863,28.82
and,1863,
ago,1863,26.98
atg,1863,33.54
arg,1863,33.2
arm,1863,34
abw,1863,34.42
aus,1863,34.05
aut,1863,34.4
aze,1863,29.17
bhs,1863,35.18
bhr,1863,30.3
bgd,1863,25.5
brb,1863,32.12
blr,1863,36.2
bel,1863,41.33
blz,1863,26.5
ben,1863,31
bmu,1863,
btn,1863,28.8
bol,1863,33
bih,1863,35.1
bwa,1863,33.6
bra,1863,31.99
brn,1863,29.2
bgr,1863,38.57
bfa,1863,29.2
bdi,1863,31.5
khm,1863,35
cmr,1863,28.75
can,1863,41.79
cpv,1863,33.8
cym,1863,
caf,1863,30
tcd,1863,30.9
chl,1863,32
chn,1863,30.99
col,1863,32
com,1863,32.1
cod,1863,31.6
cog,1863,32.7
cri,1863,30.21
civ,1863,31.16
hrv,1863,36.1
cub,1863,35.16
cyp,1863,38.51
cze,1863,34.95
dnk,1863,47.58
dji,1863,29.9
dma,1863,
dom,1863,29.9
ecu,1863,32.9
egy,1863,33
slv,1863,28.7
gnq,1863,29.8
eri,1863,30.2
est,1863,34.18
eth,1863,29.7
fji,1863,26.1
fin,1863,32.38
fra,1863,41.73
gab,1863,30.6
gmb,1863,28.8
geo,1863,31.87
deu,1863,38.37
gha,1863,28
grc,1863,36.6
grl,1863,33.87
grd,1863,37.3
gtm,1863,25.81
gin,1863,30.15
gnb,1863,32
guy,1863,31.12
hti,1863,29
hnd,1863,33.9
hkg,1863,34.9
hun,1863,36
isl,1863,35.11
ind,1863,25.44
idn,1863,30
irn,1863,25.6
irq,1863,31.2
irl,1863,39.36
isr,1863,32
ita,1863,29.69
jam,1863,34.2
jpn,1863,36.43
jor,1863,31.7
kaz,1863,26.2
ken,1863,25.5
kir,1863,24.9
kwt,1863,26
kgz,1863,23.94
lao,1863,31.9
lva,1863,34
lbn,1863,29.7
lso,1863,32.8
lbr,1863,31.1
lby,1863,33.1
ltu,1863,28.9
lux,1863,36.9
mac,1863,34.7
mkd,1863,36.1
mdg,1863,30.5
mwi,1863,30.3
mys,1863,30.6
mdv,1863,32.65
mli,1863,26.41
mlt,1863,28.7
mhl,1863,
mrt,1863,32
mus,1863,27.53
mex,1863,26.9
fsm,1863,26.7
mda,1863,33.15
mco,1863,
mng,1863,31.8
mne,1863,35.4
mar,1863,33.1
moz,1863,30.28
mmr,1863,30.8
nam,1863,32.4
nru,1863,
npl,1863,32.8
nld,1863,38.33
nzl,1863,34.05
nic,1863,25.4
ner,1863,30.8
nga,1863,30.4
prk,1863,26
nor,1863,46.71
omn,1863,32.3
pak,1863,25.8
plw,1863,
pan,1863,32.9
png,1863,31.5
pry,1863,35.5
per,1863,35.7
phl,1863,30.9
pol,1863,35.9
prt,1863,35.6
pri,1863,30.43
qat,1863,30.8
rou,1863,35.7
rus,1863,29.57
rwa,1863,31.8
wsm,1863,25.4
smr,1863,
stp,1863,31
sau,1863,32.1
sen,1863,25.2
srb,1863,35.5
syc,1863,37
sle,1863,25.1
sgp,1863,34
svk,1863,36.4
svn,1863,36.6
slb,1863,25.1
som,1863,29.4
zaf,1863,33.5
kor,1863,25.8
ssd,1863,26.67
esp,1863,29.5
lka,1863,32.6
kna,1863,
lca,1863,28.01
vct,1863,25.99
sdn,1863,31.4
sur,1863,32.9
swz,1863,32.3
swe,1863,45.38
che,1863,38
syr,1863,31.1
twn,1863,28.3
tjk,1863,24.24
tza,1863,32.2
tha,1863,30.4
tls,1863,28.95
tgo,1863,31.3
ton,1863,28.2
tto,1863,38.8
tun,1863,28.8
tur,1863,35
tkm,1863,24
tca,1863,
tuv,1863,
uga,1863,25.3
ukr,1863,36.6
are,1863,30.7
gbr,1863,40.4
usa,1863,34
ury,1863,32.9
uzb,1863,26.93
vut,1863,24.3
ven,1863,32.2
vnm,1863,32
pse,1863,32.1
yem,1863,23.39
zmb,1863,32.6
zwe,1863,33.7
guf,1863,30.5
pyf,1863,25.6
glp,1863,27.66
gum,1863,27.5
mtq,1863,30.15
myt,1863,32.5
ant,1863,34.41
ncl,1863,26
reu,1863,33
vir,1863,33.4
esh,1863,34.75
akr_a_dhe,1863,
asm,1863,
aia,1863,
vgb,1863,
chanisl,1863,
cxr,1863,
cck,1863,
cok,1863,
cheslo,1863,
deu_east,1863,
eri_a_eth,1863,
fro,1863,
flk,1863,
gib,1863,
gbg,1863,
hos,1863,
gbm,1863,
jey,1863,
kos,1863,
lie,1863,
msr,1863,
niu,1863,
nfk,1863,
yem_north,1863,
mnp,1863,
pcn,1863,
scg,1863,
scg_ex_kos,1863,
yem_south,1863,
stbar,1863,
shn,1863,
stmar,1863,
spm,1863,
sjm,1863,
tkl,1863,
ussr,1863,
korea_union,1863,
wlf,1863,
deu_west,1863,
yug,1863,
ala,1863,
afg,1864,27.56
alb,1864,35.4
dza,1864,28.82
and,1864,
ago,1864,26.98
atg,1864,33.54
arg,1864,33.2
arm,1864,33.47
abw,1864,34.42
aus,1864,34.05
aut,1864,34.4
aze,1864,28.64
bhs,1864,35.18
bhr,1864,30.3
bgd,1864,25
brb,1864,32.12
blr,1864,36.2
bel,1864,39.81
blz,1864,26.5
ben,1864,31
bmu,1864,
btn,1864,28.8
bol,1864,33
bih,1864,35.1
bwa,1864,33.6
bra,1864,31.99
brn,1864,29.2
bgr,1864,38.62
bfa,1864,29.2
bdi,1864,31.5
khm,1864,35
cmr,1864,28.75
can,1864,41.88
cpv,1864,33.8
cym,1864,
caf,1864,30
tcd,1864,30.9
chl,1864,32
chn,1864,31.7
col,1864,32
com,1864,32.1
cod,1864,31.6
cog,1864,32.7
cri,1864,30.21
civ,1864,31.16
hrv,1864,36.1
cub,1864,34.8
cyp,1864,38.51
cze,1864,34.95
dnk,1864,40.2
dji,1864,29.9
dma,1864,
dom,1864,29.9
ecu,1864,32.9
egy,1864,33
slv,1864,28.7
gnq,1864,29.8
eri,1864,30.2
est,1864,32.57
eth,1864,26
fji,1864,26.1
fin,1864,39.64
fra,1864,42.01
gab,1864,30.6
gmb,1864,28.8
geo,1864,31.35
deu,1864,38.37
gha,1864,28
grc,1864,36.6
grl,1864,33.87
grd,1864,37.3
gtm,1864,25.81
gin,1864,30.16
gnb,1864,32
guy,1864,31.12
hti,1864,29
hnd,1864,33.9
hkg,1864,34.9
hun,1864,36
isl,1864,34.81
ind,1864,25.25
idn,1864,30
irn,1864,25.6
irq,1864,31.2
irl,1864,39.62
isr,1864,32
ita,1864,29.69
jam,1864,34.2
jpn,1864,36.43
jor,1864,31.7
kaz,1864,25.68
ken,1864,25.5
kir,1864,24.9
kwt,1864,26
kgz,1864,23.42
lao,1864,31.9
lva,1864,34.33
lbn,1864,29.7
lso,1864,32.8
lbr,1864,31.1
lby,1864,33.1
ltu,1864,28.9
lux,1864,36.9
mac,1864,34.7
mkd,1864,36.1
mdg,1864,30.5
mwi,1864,30.3
mys,1864,30.6
mdv,1864,32.65
mli,1864,26.41
mlt,1864,28.7
mhl,1864,
mrt,1864,32
mus,1864,27.94
mex,1864,26.9
fsm,1864,26.7
mda,1864,33.15
mco,1864,
mng,1864,31.8
mne,1864,35.4
mar,1864,33.1
moz,1864,30.28
mmr,1864,30.8
nam,1864,32.4
nru,1864,
npl,1864,32.8
nld,1864,37.56
nzl,1864,34.05
nic,1864,25.4
ner,1864,30.8
nga,1864,30.4
prk,1864,26
nor,1864,48.78
omn,1864,32.3
pak,1864,25.8
plw,1864,
pan,1864,32.9
png,1864,31.5
pry,1864,35.5
per,1864,35.7
phl,1864,30.9
pol,1864,35.9
prt,1864,35.6
pri,1864,30.43
qat,1864,30.8
rou,1864,35.7
rus,1864,29.57
rwa,1864,31.8
wsm,1864,25.4
smr,1864,
stp,1864,31
sau,1864,32.1
sen,1864,25.2
srb,1864,35.5
syc,1864,37
sle,1864,25.1
sgp,1864,34
svk,1864,36.4
svn,1864,36.6
slb,1864,25.1
som,1864,29.4
zaf,1864,33.5
kor,1864,25.8
ssd,1864,26.67
esp,1864,29.5
lka,1864,32.6
kna,1864,
lca,1864,28.01
vct,1864,25.99
sdn,1864,31.4
sur,1864,32.9
swz,1864,32.3
swe,1864,44.77
che,1864,38
syr,1864,31.1
twn,1864,28.3
tjk,1864,23.71
tza,1864,32.2
tha,1864,30.4
tls,1864,28.95
tgo,1864,31.3
ton,1864,28.2
tto,1864,38.8
tun,1864,28.8
tur,1864,35
tkm,1864,23.17
tca,1864,
tuv,1864,
uga,1864,25.3
ukr,1864,36.6
are,1864,30.7
gbr,1864,39.97
usa,1864,31
ury,1864,32.9
uzb,1864,26.4
vut,1864,24.3
ven,1864,32.2
vnm,1864,32
pse,1864,32.1
yem,1864,23.39
zmb,1864,32.6
zwe,1864,33.7
guf,1864,30.5
pyf,1864,25.6
glp,1864,27.66
gum,1864,27.5
mtq,1864,30.15
myt,1864,32.5
ant,1864,34.41
ncl,1864,26
reu,1864,33
vir,1864,33.4
esh,1864,34.75
akr_a_dhe,1864,
asm,1864,
aia,1864,
vgb,1864,
chanisl,1864,
cxr,1864,
cck,1864,
cok,1864,
cheslo,1864,
deu_east,1864,
eri_a_eth,1864,
fro,1864,
flk,1864,
gib,1864,
gbg,1864,
hos,1864,
gbm,1864,
jey,1864,
kos,1864,
lie,1864,
msr,1864,
niu,1864,
nfk,1864,
yem_north,1864,
mnp,1864,
pcn,1864,
scg,1864,
scg_ex_kos,1864,
yem_south,1864,
stbar,1864,
shn,1864,
stmar,1864,
spm,1864,
sjm,1864,
tkl,1864,
ussr,1864,
korea_union,1864,
wlf,1864,
deu_west,1864,
yug,1864,
ala,1864,
afg,1865,27.54
alb,1865,35.4
dza,1865,28.82
and,1865,
ago,1865,26.98
atg,1865,33.54
arg,1865,33.2
arm,1865,32.95
abw,1865,34.42
aus,1865,34.05
aut,1865,34.4
aze,1865,28.12
bhs,1865,35.18
bhr,1865,30.3
bgd,1865,24
brb,1865,32.12
blr,1865,36.2
bel,1865,37.74
blz,1865,26.5
ben,1865,31
bmu,1865,
btn,1865,28.8
bol,1865,33
bih,1865,35.1
bwa,1865,33.6
bra,1865,31.99
brn,1865,29.2
bgr,1865,38.66
bfa,1865,29.2
bdi,1865,31.5
khm,1865,35
cmr,1865,28.75
can,1865,41.98
cpv,1865,33.8
cym,1865,
caf,1865,30
tcd,1865,30.9
chl,1865,32
chn,1865,31.74
col,1865,32
com,1865,32.1
cod,1865,31.6
cog,1865,32.7
cri,1865,30.21
civ,1865,31.16
hrv,1865,36.1
cub,1865,33.76
cyp,1865,38.51
cze,1865,34.95
dnk,1865,39.85
dji,1865,29.9
dma,1865,
dom,1865,29.9
ecu,1865,32.9
egy,1865,33
slv,1865,28.7
gnq,1865,29.8
eri,1865,30.2
est,1865,30.96
eth,1865,25
fji,1865,26.1
fin,1865,35.78
fra,1865,40.16
gab,1865,30.6
gmb,1865,28.8
geo,1865,30.82
deu,1865,38.37
gha,1865,28
grc,1865,36.6
grl,1865,33.87
grd,1865,37.3
gtm,1865,25.81
gin,1865,30.17
gnb,1865,32
guy,1865,31.12
hti,1865,29
hnd,1865,33.9
hkg,1865,34.9
hun,1865,36
isl,1865,34.21
ind,1865,25.25
idn,1865,30
irn,1865,25.6
irq,1865,31.2
irl,1865,39.89
isr,1865,32
ita,1865,29.69
jam,1865,34.2
jpn,1865,36.43
jor,1865,31.7
kaz,1865,25.15
ken,1865,25.5
kir,1865,24.9
kwt,1865,26
kgz,1865,22.89
lao,1865,31.9
lva,1865,34.66
lbn,1865,29.7
lso,1865,32.8
lbr,1865,31.1
lby,1865,33.1
ltu,1865,28.9
lux,1865,36.9
mac,1865,34.7
mkd,1865,36.1
mdg,1865,30.5
mwi,1865,30.3
mys,1865,30.6
mdv,1865,32.65
mli,1865,26.41
mlt,1865,28.7
mhl,1865,
mrt,1865,32
mus,1865,28.38
mex,1865,26.9
fsm,1865,26.7
mda,1865,33.15
mco,1865,
mng,1865,31.8
mne,1865,35.4
mar,1865,33.1
moz,1865,30.28
mmr,1865,30.8
nam,1865,32.4
nru,1865,
npl,1865,32.8
nld,1865,36.37
nzl,1865,34.05
nic,1865,25.4
ner,1865,30.8
nga,1865,30.4
prk,1865,26
nor,1865,50.42
omn,1865,32.3
pak,1865,25.8
plw,1865,
pan,1865,32.9
png,1865,31.5
pry,1865,35.5
per,1865,35.7
phl,1865,30.9
pol,1865,35.9
prt,1865,35.6
pri,1865,30.43
qat,1865,30.8
rou,1865,35.7
rus,1865,29.57
rwa,1865,31.8
wsm,1865,25.4
smr,1865,
stp,1865,31
sau,1865,32.1
sen,1865,25.2
srb,1865,35.5
syc,1865,37
sle,1865,25.1
sgp,1865,34
svk,1865,36.4
svn,1865,36.6
slb,1865,25.1
som,1865,29.4
zaf,1865,33.5
kor,1865,25.8
ssd,1865,26.67
esp,1865,29.5
lka,1865,32.6
kna,1865,
lca,1865,28.01
vct,1865,25.99
sdn,1865,31.4
sur,1865,32.9
swz,1865,32.3
swe,1865,45.4
che,1865,38
syr,1865,31.1
twn,1865,28.3
tjk,1865,23.19
tza,1865,32.2
tha,1865,30.4
tls,1865,28.95
tgo,1865,31.3
ton,1865,28.2
tto,1865,38.8
tun,1865,28.8
tur,1865,35
tkm,1865,22.33
tca,1865,
tuv,1865,
uga,1865,25.3
ukr,1865,36.6
are,1865,30.7
gbr,1865,40.65
usa,1865,38
ury,1865,32.9
uzb,1865,25.88
vut,1865,24.3
ven,1865,32.2
vnm,1865,32
pse,1865,32.1
yem,1865,23.39
zmb,1865,32.6
zwe,1865,33.7
guf,1865,30.5
pyf,1865,25.6
glp,1865,27.66
gum,1865,27.5
mtq,1865,30.15
myt,1865,32.5
ant,1865,34.41
ncl,1865,26
reu,1865,33
vir,1865,33.4
esh,1865,34.75
akr_a_dhe,1865,
asm,1865,
aia,1865,
vgb,1865,
chanisl,1865,
cxr,1865,
cck,1865,
cok,1865,
cheslo,1865,
deu_east,1865,
eri_a_eth,1865,
fro,1865,
flk,1865,
gib,1865,
gbg,1865,
hos,1865,
gbm,1865,
jey,1865,
kos,1865,
lie,1865,
msr,1865,
niu,1865,
nfk,1865,
yem_north,1865,
mnp,1865,
pcn,1865,
scg,1865,
scg_ex_kos,1865,
yem_south,1865,
stbar,1865,
shn,1865,
stmar,1865,
spm,1865,
sjm,1865,
tkl,1865,
ussr,1865,
korea_union,1865,
wlf,1865,
deu_west,1865,
yug,1865,
ala,1865,
afg,1866,27.53
alb,1866,35.4
dza,1866,28.82
and,1866,
ago,1866,26.98
atg,1866,33.54
arg,1866,33.2
arm,1866,32.42
abw,1866,34.42
aus,1866,34.05
aut,1866,34.4
aze,1866,27.59
bhs,1866,35.18
bhr,1866,30.3
bgd,1866,25.2
brb,1866,32.12
blr,1866,36.2
bel,1866,32.47
blz,1866,26.5
ben,1866,31
bmu,1866,
btn,1866,28.8
bol,1866,33
bih,1866,35.1
bwa,1866,33.6
bra,1866,31.99
brn,1866,29.2
bgr,1866,38.7
bfa,1866,29.2
bdi,1866,31.5
khm,1866,35
cmr,1866,28.75
can,1866,42.08
cpv,1866,33.8
cym,1866,
caf,1866,30
tcd,1866,30.9
chl,1866,32
chn,1866,31.79
col,1866,32
com,1866,32.1
cod,1866,31.6
cog,1866,32.7
cri,1866,30.21
civ,1866,31.16
hrv,1866,36.1
cub,1866,32.72
cyp,1866,38.51
cze,1866,34.95
dnk,1866,42.95
dji,1866,29.9
dma,1866,
dom,1866,29.9
ecu,1866,32.9
egy,1866,33
slv,1866,28.7
gnq,1866,29.8
eri,1866,30.2
est,1866,33.02
eth,1866,24
fji,1866,26.1
fin,1866,28.74
fra,1866,41.83
gab,1866,30.6
gmb,1866,28.8
geo,1866,30.3
deu,1866,38.37
gha,1866,28
grc,1866,36.6
grl,1866,33.87
grd,1866,37.3
gtm,1866,25.81
gin,1866,30.18
gnb,1866,32
guy,1866,31.12
hti,1866,29
hnd,1866,33.9
hkg,1866,34.9
hun,1866,36
isl,1866,27.2
ind,1866,21.04
idn,1866,30
irn,1866,25.6
irq,1866,31.2
irl,1866,40.15
isr,1866,32
ita,1866,29.69
jam,1866,34.2
jpn,1866,36.46
jor,1866,31.7
kaz,1866,24.63
ken,1866,25.5
kir,1866,24.9
kwt,1866,26
kgz,1866,22.37
lao,1866,31.9
lva,1866,34.99
lbn,1866,29.7
lso,1866,32.8
lbr,1866,31.1
lby,1866,33.1
ltu,1866,28.9
lux,1866,36.9
mac,1866,34.7
mkd,1866,36.1
mdg,1866,30.5
mwi,1866,30.3
mys,1866,30.6
mdv,1866,32.65
mli,1866,26.41
mlt,1866,28.7
mhl,1866,
mrt,1866,32
mus,1866,29.39
mex,1866,26.9
fsm,1866,26.7
mda,1866,33.15
mco,1866,
mng,1866,31.8
mne,1866,35.4
mar,1866,33.1
moz,1866,30.28
mmr,1866,30.8
nam,1866,32.4
nru,1866,
npl,1866,32.8
nld,1866,33.64
nzl,1866,34.05
nic,1866,25.4
ner,1866,30.8
nga,1866,30.4
prk,1866,26
nor,1866,49.92
omn,1866,32.3
pak,1866,25.8
plw,1866,
pan,1866,32.9
png,1866,31.5
pry,1866,35.5
per,1866,35.7
phl,1866,30.9
pol,1866,35.9
prt,1866,35.6
pri,1866,30.43
qat,1866,30.8
rou,1866,35.7
rus,1866,29.57
rwa,1866,31.8
wsm,1866,25.4
smr,1866,
stp,1866,31
sau,1866,32.1
sen,1866,25.2
srb,1866,35.5
syc,1866,37
sle,1866,25.1
sgp,1866,34
svk,1866,36.4
svn,1866,36.6
slb,1866,25.1
som,1866,29.4
zaf,1866,33.5
kor,1866,25.8
ssd,1866,26.67
esp,1866,29.5
lka,1866,32.6
kna,1866,
lca,1866,28.01
vct,1866,25.99
sdn,1866,31.4
sur,1866,32.9
swz,1866,32.3
swe,1866,44.73
che,1866,38
syr,1866,31.1
twn,1866,28.3
tjk,1866,22.66
tza,1866,32.2
tha,1866,30.4
tls,1866,28.95
tgo,1866,31.3
ton,1866,28.2
tto,1866,38.8
tun,1866,28.8
tur,1866,35
tkm,1866,21.5
tca,1866,
tuv,1866,
uga,1866,25.3
ukr,1866,36.6
are,1866,30.7
gbr,1866,40.41
usa,1866,39.41
ury,1866,32.9
uzb,1866,25.35
vut,1866,24.3
ven,1866,32.2
vnm,1866,32
pse,1866,32.1
yem,1866,23.39
zmb,1866,32.6
zwe,1866,33.7
guf,1866,30.5
pyf,1866,25.6
glp,1866,27.66
gum,1866,27.5
mtq,1866,30.15
myt,1866,32.5
ant,1866,34.41
ncl,1866,26
reu,1866,33
vir,1866,33.4
esh,1866,34.75
akr_a_dhe,1866,
asm,1866,
aia,1866,
vgb,1866,
chanisl,1866,
cxr,1866,
cck,1866,
cok,1866,
cheslo,1866,
deu_east,1866,
eri_a_eth,1866,
fro,1866,
flk,1866,
gib,1866,
gbg,1866,
hos,1866,
gbm,1866,
jey,1866,
kos,1866,
lie,1866,
msr,1866,
niu,1866,
nfk,1866,
yem_north,1866,
mnp,1866,
pcn,1866,
scg,1866,
scg_ex_kos,1866,
yem_south,1866,
stbar,1866,
shn,1866,
stmar,1866,
spm,1866,
sjm,1866,
tkl,1866,
ussr,1866,
korea_union,1866,
wlf,1866,
deu_west,1866,
yug,1866,
ala,1866,
afg,1867,27.52
alb,1867,35.4
dza,1867,21
and,1867,
ago,1867,26.98
atg,1867,33.54
arg,1867,33.2
arm,1867,31.9
abw,1867,34.42
aus,1867,34.05
aut,1867,34.4
aze,1867,27.07
bhs,1867,35.18
bhr,1867,30.3
bgd,1867,25.5
brb,1867,32.12
blr,1867,36.2
bel,1867,43.08
blz,1867,26.5
ben,1867,31
bmu,1867,
btn,1867,28.8
bol,1867,33
bih,1867,35.1
bwa,1867,33.6
bra,1867,31.99
brn,1867,29.2
bgr,1867,38.75
bfa,1867,29.2
bdi,1867,31.5
khm,1867,35
cmr,1867,28.75
can,1867,42.17
cpv,1867,33.8
cym,1867,
caf,1867,30
tcd,1867,30.9
chl,1867,32
chn,1867,31.83
col,1867,32
com,1867,32.1
cod,1867,31.6
cog,1867,32.7
cri,1867,30.21
civ,1867,31.16
hrv,1867,36.1
cub,1867,31.68
cyp,1867,38.51
cze,1867,34.95
dnk,1867,44.97
dji,1867,29.9
dma,1867,
dom,1867,29.9
ecu,1867,32.9
egy,1867,33
slv,1867,28.7
gnq,1867,29.8
eri,1867,30.2
est,1867,35.08
eth,1867,29.7
fji,1867,26.1
fin,1867,25.33
fra,1867,42.33
gab,1867,30.6
gmb,1867,28.8
geo,1867,29.78
deu,1867,38.37
gha,1867,28
grc,1867,36.6
grl,1867,33.87
grd,1867,37.3
gtm,1867,25.81
gin,1867,30.19
gnb,1867,32
guy,1867,31.12
hti,1867,29
hnd,1867,33.9
hkg,1867,34.9
hun,1867,36
isl,1867,37.54
ind,1867,25.25
idn,1867,30
irn,1867,25.6
irq,1867,31.2
irl,1867,40.41
isr,1867,32
ita,1867,29.69
jam,1867,34.2
jpn,1867,36.49
jor,1867,31.7
kaz,1867,24.1
ken,1867,25.5
kir,1867,24.9
kwt,1867,26
kgz,1867,21.85
lao,1867,31.9
lva,1867,35.32
lbn,1867,29.7
lso,1867,32.8
lbr,1867,31.1
lby,1867,33.1
ltu,1867,28.9
lux,1867,36.9
mac,1867,34.7
mkd,1867,36.1
mdg,1867,30.5
mwi,1867,30.3
mys,1867,30.6
mdv,1867,32.65
mli,1867,26.41
mlt,1867,28.7
mhl,1867,
mrt,1867,32
mus,1867,4
mex,1867,26.9
fsm,1867,26.7
mda,1867,33.15
mco,1867,
mng,1867,31.8
mne,1867,35.4
mar,1867,33.1
moz,1867,30.28
mmr,1867,30.8
nam,1867,32.4
nru,1867,
npl,1867,32.8
nld,1867,39.31
nzl,1867,34.05
nic,1867,25.4
ner,1867,30.8
nga,1867,30.4
