country,time,gdp_per_capita
tuv,1964,1627.0
uga,1964,965.0
ukr,1964,6239.0
are,1964,5021.0
gbr,1964,15067.0
usa,1964,20338.0
ury,1964,7644.0
uzb,1964,2636.0
vut,1964,1553.0
ven,1964,13789.0
vnm,1964,1285.0
pse,1964,1237.0
yem,1964,1483.0
zmb,1964,3214.0
zwe,1964,1976.0
afg,1965,1182.0
alb,1965,3129.0
dza,1965,5916.0
and,1965,22496.0
ago,1965,4840.0
atg,1965,5133.0
arg,1965,8818.0
arm,1965,2945.0
abw,1965,5642.0
aus,1965,16601.0
aut,1965,14213.0
aze,1965,6012.0
bhs,1965,19156.0
bhr,1965,25662.0
bgd,1965,1177.0
brb,1965,6309.0
blr,1965,4547.0
bel,1965,15360.0
blz,1965,2153.0
ben,1965,1191.0
bmu,1965,23943.0
btn,1965,1008.0
bol,1965,3046.0
bih,1965,2164.0
bwa,1965,1055.0
bra,1965,4671.0
brn,1965,68582.0
bgr,1965,6432.0
bfa,1965,731.0
bdi,1965,610.0
khm,1965,1579.0
cmr,1965,1917.0
can,1965,17243.0
cpv,1965,905.0
cym,1965,19539.0
caf,1965,1332.0
tcd,1965,1387.0
chl,1965,6451.0
chn,1965,772.0
col,1965,3777.0
com,1965,1308.0
cod,1965,2016.0
cog,1965,2329.0
cri,1965,4749.0
civ,1965,3091.0
hrv,1965,9636.0
cub,1965,9116.0
cyp,1965,6831.0
cze,1965,12857.0
dnk,1965,18917.0
dji,1965,3693.0
dma,1965,2541.0
dom,1965,2586.0
ecu,1965,5108.0
egy,1965,2509.0
slv,1965,4671.0
gnq,1965,1169.0
eri,1965,974.0
est,1965,8069.0
eth,1965,727.0
fji,1965,3471.0
fin,1965,13006.0
fra,1965,14514.0
gab,1965,2807.0
gmb,1965,1412.0
geo,1965,3877.0
deu,1965,17838.0
gha,1965,2290.0
grc,1965,8931.0
grl,1965,7583.0
grd,1965,2370.0
gtm,1965,3815.0
gin,1965,914.0
gnb,1965,1511.0
guy,1965,3427.0
hti,1965,2003.0
hnd,1965,2703.0
hkg,1965,7280.0
hun,1965,11173.0
isl,1965,14173.0
ind,1965,1053.0
idn,1965,1682.0
irn,1965,6768.0
irq,1965,7178.0
irl,1965,9350.0
isr,1965,8630.0
ita,1965,12599.0
jam,1965,6304.0
jpn,1965,7048.0
jor,1965,5937.0
kaz,1965,9836.0
ken,1965,1952.0
kir,1965,2716.0
kwt,1965,32427.0
kgz,1965,3065.0
lao,1965,1290.0
lva,1965,6403.0
lbn,1965,10545.0
lso,1965,708.0
lbr,1965,1298.0
lby,1965,37902.0
ltu,1965,11208.0
lux,1965,25359.0
mac,1965,10580.0
mkd,1965,5075.0
mdg,1965,2218.0
mwi,1965,433.0
mys,1965,3491.0
mdv,1965,1251.0
mli,1965,795.0
mlt,1965,3015.0
mhl,1965,1935.0
mrt,1965,2542.0
mus,1965,3359.0
mex,1965,7283.0
fsm,1965,1573.0
mda,1965,4342.0
mco,1965,21251.0
mng,1965,1431.0
mne,1965,8288.0
mar,1965,2064.0
moz,1965,542.0
mmr,1965,1371.0
nam,1965,6509.0
nru,1965,30130.0
npl,1965,1007.0
nld,1965,15834.0
nzl,1965,18632.0
nic,1965,5892.0
ner,1965,1517.0
nga,1965,3524.0
prk,1965,1630.0
nor,1965,18980.0
omn,1965,5322.0
pak,1965,1421.0
plw,1965,21032.0
pan,1965,5128.0
png,1965,1431.0
pry,1965,3256.0
per,1965,6360.0
phl,1965,2886.0
pol,1965,7409.0
prt,1965,7413.0
pri,1965,11308.0
qat,1965,50024.0
rou,1965,7959.0
rus,1965,12363.0
rwa,1965,528.0
wsm,1965,3539.0
smr,1965,17906.0
stp,1965,1759.0
sau,1965,19207.0
sen,1965,2137.0
srb,1965,8481.0
syc,1965,6184.0
sle,1965,1399.0
sgp,1965,6141.0
svk,1965,9405.0
svn,1965,10231.0
slb,1965,1210.0
som,1965,1034.0
zaf,1965,9255.0
kor,1965,1416.0
ssd,1965,2426.0
esp,1965,9106.0
lka,1965,1820.0
kna,1965,4043.0
lca,1965,2630.0
vct,1965,2953.0
sdn,1965,2220.0
sur,1965,7829.0
swz,1965,3059.0
swe,1965,19142.0
che,1965,31531.0
syr,1965,2810.0
twn,1965,3571.0
tjk,1965,3930.0
tza,1965,1189.0
tha,1965,1804.0
tls,1965,701.0
tgo,1965,1640.0
ton,1965,1627.0
tto,1965,9699.0
tun,1965,2683.0
tur,1965,5309.0
tkm,1965,8309.0
tca,1965,2608.0
tuv,1965,1642.0
uga,1965,960.0
ukr,1965,6515.0
are,1965,8534.0
gbr,1965,15292.0
usa,1965,21361.0
ury,1965,7606.0
uzb,1965,2753.0
vut,1965,1573.0
ven,1965,14056.0
vnm,1965,1257.0
pse,1965,1228.0
yem,1965,1495.0
zmb,1965,3506.0
zwe,1965,2054.0
afg,1966,1168.0
alb,1966,3242.0
dza,1966,5478.0
and,1966,24320.0
ago,1966,5043.0
atg,1966,5262.0
arg,1966,8709.0
arm,1966,3051.0
abw,1966,5783.0
aus,1966,16756.0
aut,1966,14898.0
aze,1966,6241.0
bhs,1966,20007.0
bhr,1966,26651.0
bgd,1966,1169.0
brb,1966,6544.0
blr,1966,4712.0
bel,1966,15721.0
blz,1966,2196.0
ben,1966,1206.0
bmu,1966,26935.0
btn,1966,1020.0
bol,1966,3191.0
bih,1966,2234.0
bwa,1966,1142.0
bra,1966,4836.0
brn,1966,69658.0
bgr,1966,6891.0
bfa,1966,726.0
bdi,1966,623.0
khm,1966,1608.0
cmr,1966,1973.0
can,1966,18022.0
cpv,1966,915.0
cym,1966,20424.0
caf,1966,1294.0
tcd,1966,1334.0
chl,1966,7026.0
chn,1966,826.0
col,1966,3868.0
com,1966,1416.0
cod,1966,2085.0
cog,1966,2411.0
cri,1966,4953.0
civ,1966,3291.0
hrv,1966,10057.0
cub,1966,9436.0
cyp,1966,7110.0
cze,1966,13342.0
dnk,1966,19284.0
dji,1966,3708.0
dma,1966,2570.0
dom,1966,2848.0
ecu,1966,5102.0
egy,1966,2447.0
slv,1966,4819.0
gnq,1966,1203.0
eri,1966,998.0
est,1966,8368.0
eth,1966,746.0
fji,1966,3382.0
fin,1966,13269.0
fra,1966,15158.0
gab,1966,2679.0
gmb,1966,1597.0
geo,1966,4128.0
deu,1966,18262.0
gha,1966,2230.0
grc,1966,9414.0
grl,1966,8009.0
grd,1966,2425.0
gtm,1966,3955.0
gin,1966,917.0
gnb,1966,1577.0
guy,1966,3535.0
hti,1966,1949.0
hnd,1966,2756.0
hkg,1966,7340.0
hun,1966,11809.0
isl,1966,15166.0
ind,1966,1037.0
idn,1966,1666.0
irn,1966,7252.0
irq,1966,7306.0
irl,1966,9416.0
isr,1966,8504.0
ita,1966,13279.0
jam,1966,6424.0
jpn,1966,7724.0
jor,1966,5855.0
kaz,1966,10202.0
ken,1966,2114.0
kir,1966,2796.0
kwt,1966,35912.0
kgz,1966,3125.0
lao,1966,1301.0
lva,1966,6639.0
lbn,1966,11047.0
lso,1966,707.0
lbr,1966,1348.0
lby,1966,43467.0
ltu,1966,11628.0
lux,1966,25371.0
mac,1966,11337.0
mkd,1966,5300.0
mdg,1966,2218.0
mwi,1966,464.0
mys,1966,3578.0
mdv,1966,1280.0
mli,1966,811.0
mlt,1966,3325.0
mhl,1966,1980.0
mrt,1966,2531.0
mus,1966,3168.0
mex,1966,7559.0
fsm,1966,1605.0
mda,1966,4499.0
mco,1966,22190.0
mng,1966,1479.0
mne,1966,8667.0
mar,1966,2130.0
moz,1966,548.0
mmr,1966,1292.0
nam,1966,6590.0
nru,1966,34239.0
npl,1966,1057.0
nld,1966,16109.0
nzl,1966,19467.0
nic,1966,5890.0
ner,1966,1469.0
nga,1966,3252.0
prk,1966,1616.0
nor,1966,19588.0
omn,1966,5472.0
pak,1966,1497.0
plw,1966,22240.0
pan,1966,5352.0
png,1966,1484.0
pry,1966,3203.0
per,1966,6681.0
phl,1966,2926.0
pol,1966,7818.0
prt,1966,7733.0
pri,1966,11967.0
qat,1966,63016.0
rou,1966,8836.0
rus,1966,12823.0
rwa,1966,549.0
wsm,1966,3580.0
smr,1966,18859.0
stp,1966,1865.0
sau,1966,22240.0
sen,1966,2135.0
srb,1966,8823.0
syc,1966,6185.0
sle,1966,1458.0
sgp,1966,6659.0
svk,1966,9756.0
svn,1966,10681.0
slb,1966,1230.0
som,1966,1155.0
zaf,1966,9371.0
kor,1966,1563.0
ssd,1966,2343.0
esp,1966,9700.0
lka,1966,1755.0
kna,1966,4091.0
lca,1966,2742.0
vct,1966,2919.0
sdn,1966,2140.0
sur,1966,8012.0
swz,1966,3112.0
swe,1966,19222.0
che,1966,31983.0
syr,1966,2503.0
twn,1966,3836.0
tjk,1966,4070.0
tza,1966,1307.0
tha,1966,1945.0
tls,1966,702.0
tgo,1966,1742.0
ton,1966,1645.0
tto,1966,10002.0
tun,1966,2690.0
tur,1966,5906.0
tkm,1966,8622.0
tca,1966,2662.0
tuv,1966,1659.0
uga,1966,991.0
ukr,1966,6756.0
are,1966,14505.0
gbr,1966,15494.0
usa,1966,22495.0
ury,1966,7746.0
uzb,1966,2856.0
vut,1966,1593.0
ven,1966,13807.0
vnm,1966,1232.0
pse,1966,1219.0
yem,1966,1512.0
zmb,1966,3877.0
zwe,1966,1985.0
afg,1967,1173.0
alb,1967,3359.0
dza,1967,5811.0
and,1967,26291.0
ago,1967,5253.0
atg,1967,5393.0
arg,1967,8782.0
arm,1967,3151.0
abw,1967,5927.0
aus,1967,17570.0
aut,1967,15228.0
aze,1967,6458.0
bhs,1967,21048.0
bhr,1967,27726.0
bgd,1967,1122.0
brb,1967,7223.0
blr,1967,4866.0
bel,1967,16225.0
blz,1967,2248.0
ben,1967,1189.0
bmu,1967,29965.0
btn,1967,1031.0
bol,1967,3312.0
bih,1967,2227.0
bwa,1967,1240.0
bra,1967,4888.0
brn,1967,70751.0
bgr,1967,7216.0
bfa,1967,781.0
bdi,1967,665.0
khm,1967,1647.0
cmr,1967,1992.0
can,1967,18240.0
cpv,1967,923.0
cym,1967,21349.0
caf,1967,1315.0
tcd,1967,1315.0
chl,1967,7114.0
chn,1967,719.0
col,1967,3893.0
com,1967,1530.0
cod,1967,1999.0
cog,1967,2642.0
cri,1967,5094.0
civ,1967,3261.0
hrv,1967,10141.0
cub,1967,10372.0
cyp,1967,7400.0
cze,1967,13864.0
dnk,1967,19775.0
dji,1967,3701.0
dma,1967,2599.0
dom,1967,2859.0
ecu,1967,5226.0
egy,1967,2377.0
slv,1967,4906.0
gnq,1967,1268.0
eri,1967,1039.0
est,1967,8647.0
eth,1967,777.0
fji,1967,3744.0
fin,1967,13477.0
fra,1967,15759.0
gab,1967,3219.0
gmb,1967,1602.0
geo,1967,4347.0
deu,1967,18311.0
gha,1967,2208.0
grc,1967,9822.0
grl,1967,8457.0
grd,1967,2481.0
gtm,1967,4044.0
gin,1967,929.0
gnb,1967,1639.0
guy,1967,3618.0
hti,1967,1869.0
hnd,1967,2805.0
hkg,1967,7278.0
hun,1967,12475.0
isl,1967,14734.0
ind,1967,1096.0
idn,1967,1602.0
irn,1967,7862.0
irq,1967,6898.0
irl,1967,9933.0
isr,1967,8535.0
ita,1967,13997.0
jam,1967,6522.0
jpn,1967,8454.0
jor,1967,5711.0
kaz,1967,10546.0
ken,1967,2133.0
kir,1967,2877.0
kwt,1967,39772.0
kgz,1967,3186.0
lao,1967,1312.0
lva,1967,6859.0
lbn,1967,10320.0
lso,1967,767.0
lbr,1967,1386.0
lby,1967,47050.0
ltu,1967,12024.0
lux,1967,25163.0
mac,1967,12148.0
mkd,1967,5347.0
mdg,1967,2293.0
mwi,1967,496.0
mys,1967,3552.0
mdv,1967,1310.0
mli,1967,821.0
mlt,1967,3541.0
mhl,1967,2026.0
mrt,1967,2592.0
mus,1967,3247.0
mex,1967,7795.0
fsm,1967,1637.0
mda,1967,4646.0
mco,1967,23170.0
mng,1967,1532.0
mne,1967,8756.0
mar,1967,2198.0
moz,1967,573.0
mmr,1967,1306.0
nam,1967,6165.0
nru,1967,38908.0
npl,1967,1020.0
nld,1967,16824.0
nzl,1967,18309.0
nic,1967,6097.0
ner,1967,1448.0
nga,1967,2666.0
prk,1967,1646.0
nor,1967,20686.0
omn,1967,8890.0
pak,1967,1513.0
plw,1967,23517.0
pan,1967,5634.0
png,1967,1512.0
pry,1967,3315.0
per,1967,6733.0
phl,1967,2992.0
pol,1967,8044.0
prt,1967,8324.0
pri,1967,12616.0
qat,1967,79381.0
rou,1967,9190.0
rus,1967,13256.0
rwa,1967,572.0
wsm,1967,3621.0
smr,1967,19862.0
stp,1967,1949.0
sau,1967,25752.0
sen,1967,2054.0
srb,1967,8867.0
syc,1967,6051.0
sle,1967,1419.0
sgp,1967,7331.0
svk,1967,10134.0
svn,1967,10773.0
slb,1967,1251.0
som,1967,1196.0
zaf,1967,9720.0
kor,1967,1621.0
ssd,1967,2218.0
esp,1967,10252.0
lka,1967,1870.0
kna,1967,4139.0
lca,1967,2858.0
vct,1967,2611.0
sdn,1967,2022.0
sur,1967,8199.0
swz,1967,3324.0
swe,1967,19709.0
che,1967,32566.0
syr,1967,2580.0
twn,1967,4146.0
tjk,1967,4200.0
tza,1967,1326.0
tha,1967,2044.0
tls,1967,703.0
tgo,1967,1788.0
ton,1967,1663.0
tto,1967,10152.0
tun,1967,2615.0
tur,1967,6020.0
tkm,1967,8916.0
tca,1967,2716.0
tuv,1967,1675.0
uga,1967,1015.0
ukr,1967,6982.0
are,1967,24652.0
gbr,1967,15777.0
usa,1967,22803.0
ury,1967,7315.0
uzb,1967,2952.0
vut,1967,1614.0
ven,1967,14225.0
vnm,1967,1047.0
pse,1967,1210.0
yem,1967,1530.0
zmb,1967,4390.0
zwe,1967,1926.0
afg,1968,1187.0
alb,1968,3475.0
dza,1968,6319.0
and,1968,28422.0
ago,1968,5093.0
atg,1968,5528.0
arg,1968,9003.0
arm,1968,3300.0
abw,1968,6075.0
aus,1968,18261.0
aut,1968,15814.0
aze,1968,6778.0
bhs,1968,21975.0
bhr,1968,28802.0
bgd,1968,1202.0
brb,1968,7705.0
blr,1968,5099.0
bel,1968,16816.0
blz,1968,2362.0
ben,1968,1204.0
bmu,1968,30060.0
btn,1968,1043.0
bol,1968,3510.0
bih,1968,2229.0
bwa,1968,1347.0
bra,1968,5215.0
brn,1968,71861.0
bgr,1968,7296.0
bfa,1968,794.0
bdi,1968,645.0
khm,1968,1678.0
cmr,1968,2084.0
can,1968,18900.0
cpv,1968,930.0
cym,1968,22315.0
caf,1968,1297.0
tcd,1968,1281.0
chl,1968,7231.0
chn,1968,669.0
col,1968,4021.0
com,1968,1494.0
cod,1968,2062.0
cog,1968,2825.0
cri,1968,5324.0
civ,1968,3565.0
hrv,1968,10267.0
cub,1968,9626.0
cyp,1968,7702.0
cze,1968,14467.0
dnk,1968,20482.0
dji,1968,3676.0
dma,1968,2628.0
dom,1968,2784.0
ecu,1968,5364.0
egy,1968,2460.0
slv,1968,4882.0
gnq,1968,1296.0
eri,1968,1068.0
est,1968,9066.0
eth,1968,800.0
fji,1968,3953.0
fin,1968,13726.0
fra,1968,16321.0
gab,1968,3423.0
gmb,1968,1575.0
geo,1968,4505.0
deu,1968,19254.0
gha,1968,2177.0
grc,1968,10458.0
grl,1968,8932.0
grd,1968,2539.0
gtm,1968,4320.0
gin,1968,940.0
gnb,1968,1659.0
guy,1968,3593.0
hti,1968,1902.0
hnd,1968,2864.0
hkg,1968,7363.0
hun,1968,12612.0
isl,1968,13752.0
ind,1968,1095.0
idn,1968,1741.0
irn,1968,8816.0
irq,1968,7852.0
irl,1968,10722.0
isr,1968,9634.0
ita,1968,14929.0
jam,1968,6734.0
jpn,1968,9439.0
jor,1968,4994.0
kaz,1968,11059.0
ken,1968,2064.0
kir,1968,2961.0
kwt,1968,44047.0
kgz,1968,3249.0
lao,1968,1323.0
lva,1968,7190.0
lbn,1968,11391.0
lso,1968,748.0
lbr,1968,1399.0
lby,1968,60948.0
ltu,1968,12613.0
lux,1968,26273.0
mac,1968,13016.0
mkd,1968,5417.0
mdg,1968,2398.0
mwi,1968,477.0
mys,1968,3774.0
mdv,1968,1341.0
mli,1968,834.0
mlt,1968,3885.0
mhl,1968,2074.0
mrt,1968,2791.0
mus,1968,2973.0
mex,1968,8183.0
fsm,1968,1670.0
mda,1968,4868.0
mco,1968,24194.0
mng,1968,1584.0
mne,1968,8882.0
mar,1968,2267.0
moz,1968,623.0
mmr,1968,1369.0
nam,1968,6060.0
nru,1968,44213.0
npl,1968,1007.0
nld,1968,17827.0
nzl,1968,18082.0
nic,1968,5981.0
ner,1968,1432.0
nga,1968,2610.0
prk,1968,1673.0
nor,1968,21022.0
omn,1968,15768.0
pak,1968,1577.0
plw,1968,24868.0
pan,1968,5873.0
png,1968,1545.0
pry,1968,3339.0
per,1968,6459.0
phl,1968,3051.0
pol,1968,8473.0
prt,1968,9056.0
pri,1968,13095.0
qat,1968,99995.0
rou,1968,9193.0
rus,1968,13902.0
rwa,1968,596.0
wsm,1968,3663.0
smr,1968,20919.0
stp,1968,2031.0
sau,1968,29819.0
sen,1968,2127.0
srb,1968,8948.0
syc,1968,6410.0
sle,1968,1526.0
sgp,1968,8209.0
svk,1968,10570.0
svn,1968,10911.0
slb,1968,1270.0
som,1968,1190.0
zaf,1968,9849.0
kor,1968,1774.0
ssd,1968,2301.0
esp,1968,10767.0
lka,1968,1961.0
kna,1968,4188.0
lca,1968,2979.0
vct,1968,2749.0
sdn,1968,2093.0
sur,1968,8390.0
swz,1968,3092.0
swe,1968,20401.0
che,1968,33324.0
syr,1968,2598.0
twn,1968,4461.0
tjk,1968,4398.0
tza,1968,1360.0
tha,1968,2145.0
tls,1968,704.0
tgo,1968,1827.0
ton,1968,1681.0
tto,1968,10669.0
tun,1968,2831.0
tur,1968,6295.0
tkm,1968,9355.0
tca,1968,2771.0
tuv,1968,1691.0
uga,1968,1012.0
ukr,1968,7320.0
are,1968,29634.0
gbr,1968,16357.0
usa,1968,23647.0
ury,1968,7324.0
uzb,1968,3096.0
vut,1968,1635.0
ven,1968,14764.0
vnm,1968,1002.0
pse,1968,1202.0
yem,1968,1544.0
zmb,1968,4423.0
zwe,1968,1639.0
afg,1969,1178.0
alb,1969,3587.0
dza,1969,6747.0
and,1969,30726.0
ago,1969,5158.0
atg,1969,5666.0
arg,1969,9610.0
arm,1969,3313.0
abw,1969,6227.0
aus,1969,18949.0
aut,1969,16743.0
aze,1969,6819.0
bhs,1969,23154.0
bhr,1969,29943.0
bgd,1969,1195.0
brb,1969,8261.0
blr,1969,5120.0
bel,1969,17868.0
blz,1969,2435.0
ben,1969,1210.0
bmu,1969,30559.0
btn,1969,1055.0
bol,1969,3581.0
bih,1969,2431.0
bwa,1969,1455.0
bra,1969,5550.0
brn,1969,72988.0
bgr,1969,7592.0
bfa,1969,799.0
bdi,1969,627.0
khm,1969,1660.0
cmr,1969,2146.0
can,1969,19614.0
cpv,1969,936.0
cym,1969,23325.0
caf,1969,1332.0
tcd,1969,1341.0
chl,1969,7364.0
chn,1969,732.0
col,1969,4162.0
com,1969,1425.0
cod,1969,2160.0
cog,1969,3057.0
cri,1969,5518.0
civ,1969,3645.0
hrv,1969,11324.0
cub,1969,9377.0
cyp,1969,8017.0
cze,1969,14774.0
dnk,1969,21701.0
dji,1969,3668.0
dma,1969,2657.0
dom,1969,3004.0
ecu,1969,5501.0
egy,1969,2614.0
slv,1969,4863.0
gnq,1969,1242.0
eri,1969,1080.0
est,1969,9109.0
eth,1969,810.0
fji,1969,3971.0
fin,1969,15058.0
fra,1969,17339.0
gab,1969,3836.0
gmb,1969,1691.0
geo,1969,4685.0
deu,1969,20409.0
gha,1969,2240.0
grc,1969,11466.0
grl,1969,9432.0
grd,1969,2597.0
gtm,1969,4441.0
gin,1969,950.0
gnb,1969,1708.0
guy,1969,3788.0
hti,1969,1922.0
hnd,1969,2781.0
hkg,1969,8065.0
hun,1969,12973.0
isl,1969,13983.0
ind,1969,1141.0
idn,1969,1920.0
irn,1969,9709.0
irq,1969,7846.0
irl,1969,11331.0
isr,1969,10562.0
ita,1969,15735.0
jam,1969,7132.0
jpn,1969,10548.0
jor,1969,5182.0
kaz,1969,11115.0
ken,1969,2124.0
kir,1969,3047.0
kwt,1969,48781.0
kgz,1969,3312.0
lao,1969,1334.0
lva,1969,7222.0
lbn,1969,11422.0
lso,1969,741.0
lbr,1969,1446.0
lby,1969,66299.0
ltu,1969,12679.0
lux,1969,29081.0
mac,1969,13947.0
mkd,1969,5978.0
mdg,1969,2436.0
mwi,1969,494.0
mys,1969,3902.0
mdv,1969,1372.0
mli,1969,813.0
mlt,1969,4121.0
mhl,1969,2123.0
mrt,1969,2717.0
mus,1969,3080.0
mex,1969,8441.0
fsm,1969,1704.0
mda,1969,4887.0
mco,1969,25262.0
mng,1969,1637.0
mne,1969,9816.0
mar,1969,2338.0
moz,1969,682.0
mmr,1969,1401.0
nam,1969,6112.0
nru,1969,50241.0
npl,1969,1031.0
nld,1969,18892.0
nzl,1969,19745.0
nic,1969,6173.0
ner,1969,1362.0
nga,1969,2988.0
prk,1969,1643.0
nor,1969,21845.0
omn,1969,19335.0
pak,1969,1636.0
plw,1969,26296.0
pan,1969,6153.0
png,1969,1636.0
pry,1969,3375.0
per,1969,6425.0
phl,1969,3104.0
pol,1969,8331.0
prt,1969,9269.0
pri,1969,14000.0
qat,1969,125963.0
rou,1969,9492.0
rus,1969,13972.0
rwa,1969,642.0
wsm,1969,3706.0
smr,1969,22032.0
stp,1969,2115.0
sau,1969,34527.0
sen,1969,1934.0
srb,1969,9837.0
syc,1969,6242.0
sle,1969,1630.0
sgp,1969,9207.0
svk,1969,10790.0
svn,1969,12039.0
slb,1969,1195.0
som,1969,1019.0
zaf,1969,10156.0
kor,1969,1998.0
ssd,1969,2388.0
esp,1969,11650.0
lka,1969,1993.0
kna,1969,4237.0
lca,1969,3106.0
vct,1969,2795.0
sdn,1969,2167.0
sur,1969,8586.0
swz,1969,3142.0
swe,1969,21168.0
che,1969,34719.0
syr,1969,3009.0
twn,1969,4772.0
tjk,1969,4413.0
tza,1969,1349.0
tha,1969,2246.0
tls,1969,705.0
tgo,1969,1969.0
ton,1969,1699.0
tto,1969,10988.0
tun,1969,2876.0
tur,1969,6470.0
tkm,1969,9406.0
tca,1969,2827.0
tuv,1969,1708.0
uga,1969,1092.0
ukr,1969,7355.0
are,1969,35623.0
gbr,1969,16616.0
usa,1969,24147.0
ury,1969,7668.0
uzb,1969,3111.0
vut,1969,1656.0
ven,1969,14753.0
vnm,1969,1059.0
pse,1969,1320.0
yem,1969,1563.0
zmb,1969,3891.0
zwe,1969,2121.0
afg,1970,1174.0
alb,1970,3712.0
dza,1970,7227.0
and,1970,33216.0
ago,1970,5397.0
atg,1970,5807.0
arg,1970,9951.0
arm,1970,3533.0
abw,1970,6382.0
aus,1970,19719.0
aut,1970,17865.0
aze,1970,7285.0
bhs,1970,21210.0
bhr,1970,31232.0
bgd,1970,1226.0
brb,1970,9013.0
blr,1970,5461.0
bel,1970,18903.0
blz,1970,2509.0
ben,1970,1205.0
bmu,1970,31940.0
btn,1970,1067.0
bol,1970,3678.0
bih,1970,2500.0
bwa,1970,1567.0
bra,1970,5930.0
brn,1970,74132.0
bgr,1970,7971.0
bfa,1970,790.0
bdi,1970,782.0
khm,1970,1643.0
cmr,1970,2169.0
can,1970,19842.0
cpv,1970,942.0
cym,1970,24381.0
caf,1970,1358.0
tcd,1970,1338.0
chl,1970,7382.0
chn,1970,848.0
col,1970,4325.0
com,1970,1425.0
cod,1970,2094.0
cog,1970,3348.0
cri,1970,5723.0
civ,1970,3798.0
hrv,1970,11777.0
cub,1970,8918.0
cyp,1970,8344.0
cze,1970,15038.0
dnk,1970,21990.0
dji,1970,4357.0
dma,1970,2686.0
dom,1970,3234.0
ecu,1970,5723.0
egy,1970,3055.0
slv,1970,4810.0
gnq,1970,1193.0
eri,1970,1037.0
est,1970,9721.0
eth,1970,778.0
fji,1970,4384.0
fin,1970,16245.0
fra,1970,18185.0
gab,1970,4656.0
gmb,1970,1478.0
geo,1970,5212.0
deu,1970,21218.0
gha,1970,2455.0
grc,1970,12366.0
grl,1970,9961.0
grd,1970,2658.0
gtm,1970,4606.0
gin,1970,966.0
gnb,1970,1756.0
guy,1970,3905.0
hti,1970,1970.0
hnd,1970,2771.0
hkg,1970,8596.0
hun,1970,12917.0
isl,1970,14937.0
ind,1970,1170.0
idn,1970,2082.0
irn,1970,10467.0
irq,1970,7555.0
irl,1970,11551.0
isr,1970,11062.0
ita,1970,16450.0
jam,1970,7880.0
jpn,1970,14203.0
jor,1970,4478.0
kaz,1970,11864.0
ken,1970,1948.0
kir,1970,3136.0
kwt,1970,54023.0
kgz,1970,3377.0
lao,1970,1346.0
lva,1970,7706.0
lbn,1970,11978.0
lso,1970,742.0
lbr,1970,1486.0
lby,1970,67491.0
ltu,1970,13539.0
lux,1970,29363.0
mac,1970,14945.0
mkd,1970,6221.0
mdg,1970,2509.0
mwi,1970,489.0
mys,1970,4051.0
mdv,1970,1404.0
mli,1970,844.0
mlt,1970,4631.0
mhl,1970,2172.0
mrt,1970,2964.0
mus,1970,3023.0
mex,1970,8757.0
fsm,1970,1738.0
mda,1970,5212.0
mco,1970,26378.0
mng,1970,1695.0
mne,1970,10228.0
mar,1970,2411.0
moz,1970,703.0
mmr,1970,1438.0
nam,1970,5981.0
nru,1970,57091.0
npl,1970,1036.0
nld,1970,19800.0
nzl,1970,19200.0
nic,1970,6031.0
ner,1970,1376.0
nga,1970,3483.0
prk,1970,1697.0
nor,1970,22186.0
omn,1970,19472.0
pak,1970,1758.0
plw,1970,27806.0
pan,1970,6345.0
png,1970,1774.0
pry,1970,3487.0
per,1970,6719.0
phl,1970,3132.0
pol,1970,8705.0
prt,1970,10175.0
pri,1970,15220.0
qat,1970,158673.0
rou,1970,9602.0
rus,1970,14915.0
rwa,1970,691.0
wsm,1970,3748.0
smr,1970,23203.0
stp,1970,2196.0
sau,1970,39979.0
sen,1970,2041.0
srb,1970,10197.0
syc,1970,6536.0
sle,1970,1650.0
sgp,1970,10336.0
svk,1970,10978.0
svn,1970,12524.0
slb,1970,1215.0
som,1970,1083.0
zaf,1970,10394.0
kor,1970,2142.0
ssd,1970,2233.0
esp,1970,12233.0
lka,1970,2044.0
kna,1970,4287.0
lca,1970,3238.0
vct,1970,3059.0
sdn,1970,2022.0
sur,1970,8786.0
swz,1970,3971.0
swe,1970,22054.0
che,1970,36582.0
syr,1970,2582.0
twn,1970,5144.0
tjk,1970,4703.0
tza,1970,1391.0
tha,1970,2323.0
tls,1970,706.0
tgo,1970,1878.0
ton,1970,1718.0
tto,1970,11495.0
tun,1970,2990.0
tur,1970,6740.0
tkm,1970,10045.0
tca,1970,2885.0
tuv,1970,1724.0
uga,1970,1079.0
ukr,1970,7850.0
are,1970,42822.0
gbr,1970,16933.0
usa,1970,23908.0
ury,1970,7934.0
uzb,1970,3321.0
vut,1970,1678.0
ven,1970,15390.0
vnm,1970,1053.0
pse,1970,1404.0
yem,1970,1849.0
zmb,1970,3888.0
zwe,1970,2521.0
afg,1971,1092.0
alb,1971,3849.0
dza,1971,6427.0
and,1971,33032.0
ago,1971,5614.0
atg,1971,6088.0
arg,1971,10167.0
arm,1971,3589.0
abw,1971,6904.0
aus,1971,20176.0
aut,1971,18698.0
aze,1971,7416.0
bhs,1971,21018.0
bhr,1971,31102.0
bgd,1971,1142.0
brb,1971,9109.0
blr,1971,5549.0
bel,1971,19548.0
blz,1971,2570.0
ben,1971,1180.0
bmu,1971,32748.0
btn,1971,1059.0
bol,1971,3727.0
bih,1971,2732.0
bwa,1971,1810.0
bra,1971,6463.0
